drug_id,old_selling_price
430764,210.0
430804,68.85
430864,132.29
431869,139.56
431954,75.0
431973,156.75
432562,241.82
432654,795.47
432688,204.64
432711,215.1
432754,54.98
432870,36.0
432884,107.95
432953,278.91
432993,681.33
433288,49.54
434146,145.72
434238,1266.5
434390,74.92
435950,27.03
436023,301.85
436232,270.96
436264,87.65
436511,143.84
436653,258.99
436817,25.47
436844,129.1
436973,70.34
437137,126.22
437166,71.72
437191,225.91
437805,775.0
438053,90.92
438062,1519.05
438516,41.44
438606,217.55
438947,133.99
439128,151.41
439201,135.0
439285,129.09
439365,239.86
439627,98.74
439642,52.7
439720,258.99
439789,216.75
439811,139.4
439870,217.6
440150,119.54
440170,91.99
440284,446.76
440300,999.0
440433,153.0
440568,99.45
440713,192.39
440745,140.42
440750,96.19
441023,93.24
441054,255.0
441066,98.02
441210,71.68
441345,128.08
441396,225.11
441571,70.99
441589,279.62
441628,1205.63
441780,318.75
441849,178.5
441945,20.67
442405,147.08
442733,99.84
442773,108.77
442827,14.54
442932,156.98
442962,144.0
443082,139.81
443370,291.67
443727,293.31
443793,128.99
443976,61.62
443982,143.44
443988,94.0
444033,159.38
444114,36.66
444414,225.0
444534,95.02
444837,203.12
444885,45.01
444939,89.25
445053,326.01
445276,135.47
445330,84.6
445405,191.7
445468,319.42
445558,235.56
445597,37.06
445861,632.7
445975,17.85
446008,53.2
446020,294.1
446444,164.95
446482,136.0
446491,126.1
446557,105.19
446737,26.25
446792,32.67
446912,206.63
448089,137.56
448401,192.12
448716,129.67
449367,359.27
449721,93.5
451743,302.01
452022,461.39
452697,78.89
453057,93.93
453642,115.54
454497,53.68
454968,393.66
455463,184.0
455667,151.4
456009,150.45
457758,249.87
460059,67.5
460203,136.26
460746,301.8
460871,113.47
462197,74.09
463349,189.66
463688,24.69
463976,80.33
465130,66.81
465154,294.95
465208,146.63
465647,90.1
466004,129.94
466079,32.67
466106,34.0
466214,193.8
468431,93.63
468632,189.38
470675,356.25
470929,61.95
470944,710.86
470950,85.98
471200,247.95
471425,604.32
472521,302.41
472818,90.04
473538,108.0
475569,749.05
477201,81.52
477615,187.0
478302,114.36
479538,68.29
479568,167.34
480288,262.67
482259,339.17
485164,51.23
485174,865.01
485242,23.51
485378,56.99
485381,148.75
485464,449.15
485491,153.0
485521,53.38
485749,1889.87
485839,54.0
485927,110.25
486132,243.84
486286,24.38
486361,150.53
486384,52.38
486472,16.0
486478,340.36
486556,100.09
486608,132.69
486675,230.56
486679,225.25
486719,338.56
486747,77.7
486799,119.0
486866,121.36
486890,121.5
486913,150.61
486915,705.5
486933,608.05
486956,193.98
486996,833.98
487007,238.0
487029,127.5
487101,370.83
487297,219.14
487307,104.55
487316,72.67
487351,154.15
487352,200.0
487368,378.25
487373,116.44
487403,278.84
487496,124.06
487509,29.0
487532,84.0
487534,45.0
487563,95.2
487576,55.0
487580,31.0
487585,39.0
487588,223.13
487621,491.63
487664,121.55
487670,52.0
487755,270.6
487763,441.15
487887,306.52
487976,157.39
488001,209.07
488112,230.3
488123,60.94
488133,52.0
488138,36.0
488165,42.0
488255,53.7
488348,191.68
488363,114.11
488455,807.5
488463,154.7
488469,21.22
488621,286.08
488632,163.8
488666,158.98
488703,398.65
488714,147.02
488743,137.26
488843,1189.15
488955,104.1
488961,199.8
489008,473.35
489091,119.51
489118,166.95
489121,50.13
489122,99.0
489177,42.57
489220,94.04
489246,255.6
489309,69.0
489329,488.58
489376,78.54
489414,373.73
489587,249.51
489643,324.33
489719,83.27
489819,113.95
489861,83.22
489865,150.52
489879,192.1
490261,34.61
490338,294.98
490389,30.43
490424,285.47
490463,36.0
490497,721.23
490536,130.9
490570,198.02
490580,86.06
490596,400.9
490639,78.1
490828,181.88
490851,150.51
490879,81.6
490888,226.87
490921,424.24
490936,99.0
490944,15.0
490951,53.0
491028,198.05
491031,81.0
491119,226.58
491192,461.7
491197,188.1
491289,88.05
491308,15.0
491310,137.46
491326,92.0
491344,17.72
491407,151.37
491465,178.3
491720,44.89
491813,152.2
491818,31.0
491826,29.0
491834,78.0
491956,95.45
492033,470.16
492038,440.24
492067,251.81
492111,158.95
492114,16.03
492144,481.95
492216,88.35
492255,211.5
492295,43.0
492362,137.46
492504,250.61
492521,158.58
492711,144.79
492857,171.33
492947,132.56
493032,173.31
493107,113.86
493112,960.0
493132,134.83
493363,254.55
493489,81.26
493499,79.25
493557,22.5
493565,119.0
493640,71.74
493646,394.4
493741,0.95
493747,325.2
493791,44.81
493938,166.13
493944,251.01
493984,242.55
494028,95.63
494037,1466.48
494054,143.65
494060,119.53
494291,13.56
494319,300.2
494330,513.0
494421,38.0
494429,100.41
494488,173.44
494528,173.52
494736,132.0
494888,153.17
494977,156.99
494978,204.0
494986,150.45
495008,365.76
495022,206.79
495031,96.33
495063,178.5
495113,134.0
495132,468.94
495243,265.2
495263,139.13
495476,234.08
495488,638.1
495492,92.6
495529,161.5
495638,184.21
495671,189.65
495714,4.22
495728,71.25
495758,116.53
495822,158.57
495823,152.15
495861,500.86
495877,346.8
495892,315.48
495900,118.13
495910,214.36
495967,83.7
495990,211.52
496003,99.61
496151,66.46
496204,52.25
496238,118.74
496262,126.98
496324,106.0
496384,250.21
496413,186.15
496488,99.0
496493,30.99
496561,279.62
496562,140.5
496563,77.27
496667,219.77
496792,71.48
496868,26.29
496951,228.0
497061,111.55
497186,110.01
497302,45.9
497306,200.01
497325,937.48
497327,264.56
497396,67.9
497558,177.78
497638,110.76
497685,129.03
497758,27.0
497952,41.0
497957,38.0
497965,219.7
497970,150.6
498003,459.0
498036,121.32
498398,50.15
498399,63.33
498480,354.61
498612,350.15
498640,337.5
498718,182.75
498731,53.98
498795,152.5
498830,0.89
498874,231.1
498952,94.95
499086,322.66
499098,202.3
499105,134.64
499110,95.28
499153,74.1
499171,40.0
499220,215.35
499351,95.23
499378,111.18
499386,569.05
499504,58.96
499574,198.9
499639,605.06
499673,63.0
499694,287.67
499747,102.0
499778,135.15
499817,227.7
499861,72.79
499889,126.7
499922,214.78
499934,77.27
499946,143.63
499971,174.59
499975,253.41
499987,153.26
499993,569.05
500010,102.0
500064,174.87
500163,52.25
500167,100.8
500260,110.76
500277,353.01
500330,309.4
500362,361.79
500370,753.3
500409,187.89
500506,35.47
500514,740.61
500523,31.6
500557,438.29
500576,143.44
500624,211.65
500681,79.34
500696,128.3
500754,146.99
500755,35.99
500760,272.0
500769,79.14
500795,374.08
500849,97.56
500911,156.2
500917,1021.5
500925,178.87
500932,132.6
500941,167.35
500944,272.33
500948,130.56
500986,435.19
501028,166.6
501029,160.99
501060,231.2
501101,72.16
501132,153.68
501186,158.95
501215,148.13
501411,597.69
501454,83.07
501465,259.85
501488,0.95
501543,200.96
501590,170.0
501595,314.2
501658,141.78
501662,119.54
501749,452.2
501753,158.99
501785,248.31
501830,552.32
501870,418.36
501915,28.0
501921,121.73
501936,71.15
501994,103.06
502006,113.95
502009,263.64
502012,288.75
502041,111.48
502093,100.09
502112,126.94
502178,153.19
502200,90.05
502253,109.17
502334,214.33
502344,204.99
502399,1252.8
502417,32.6
502442,182.75
502474,67.81
502476,125.9
502495,144.24
502503,518.92
502516,156.37
502611,26.9
502632,157.64
502712,123.75
502794,368.9
502801,100.8
502823,242.1
502873,98.01
502906,149.46
502936,168.0
502941,58.14
502948,246.5
502956,1264.2
502977,191.25
503026,124.3
503046,280.49
503051,753.79
503072,124.04
503180,227.91
503242,327.51
503320,264.1
503349,115.71
503377,59.84
503399,164.9
503405,148.82
503460,134.67
503494,543.15
503545,163.37
503549,174.5
503606,140.0
503735,160.65
503795,137.06
503807,484.07
503819,165.75
503853,60.0
503960,161.76
504057,211.17
504087,251.01
504165,101.44
504268,245.44
504288,63.75
504325,424.24
504363,145.41
504394,295.12
504633,74.23
504720,119.39
504745,156.01
504788,99.21
504800,296.86
504818,137.02
504888,108.29
505249,109.78
505338,0.9
505433,337.28
505448,352.46
505472,176.25
505650,110.83
505714,92.22
505776,586.03
505780,30.8
505940,130.09
506027,352.57
506112,41.09
506182,158.92
506225,284.49
506238,149.01
506274,31.5
506327,257.92
506330,106.78
506337,275.37
506348,134.47
506465,158.74
506553,284.05
506633,119.3
506637,151.99
506746,201.09
506770,18.9
506905,24.03
507630,36.0
507672,120.7
507939,579.7
507940,269.74
508012,284.81
508095,209.95
508103,159.49
508134,148.33
508252,623.99
508434,303.75
508438,99.61
508492,201.54
508543,275.32
508571,114.74
508629,144.0
508649,145.44
508653,258.09
508709,102.0
508743,139.99
508877,313.17
508923,55.59
508937,82.43
508972,87.07
509009,18.0
509033,52.99
509041,161.86
509045,159.17
509047,366.0
509090,420.75
509215,183.32
509245,382.5
509249,119.52
509286,168.3
509312,237.47
509327,80.08
509328,38.79
509339,136.25
509354,167.35
509363,164.56
509460,107.53
509474,15.0
509575,261.77
509626,152.73
509637,81.29
509686,139.78
509803,131.49
509808,777.98
509829,568.82
509884,66.14
509909,302.81
509994,233.21
510001,123.63
510024,136.88
510051,397.8
510067,116.34
510080,87.65
510109,65.74
510129,48.2
510165,767.72
510357,204.0
510362,55.51
510369,144.59
510371,450.0
510441,208.38
510486,180.57
510487,114.75
510668,208.93
510693,1847.3
510700,93.5
510819,122.53
510827,1147.5
510940,81.29
510946,607.22
510978,76.44
511054,64.61
511085,212.13
511257,176.29
511263,27.67
511423,185.78
511569,174.28
511852,86.7
511853,215.16
511856,69.0
511865,520.36
511948,131.61
512389,405.0
512462,73.5
512564,92.57
512589,225.0
512642,167.34
512664,268.51
513048,102.85
513109,173.4
513579,231.2
513601,40.55
513711,137.75
513950,35.59
514194,468.0
514790,178.5
514906,164.86
515121,554.63
515153,154.26
515425,202.68
515440,77.9
515609,324.7
515755,47.12
515876,121.51
517057,834.1
517121,149.81
517472,199.16
517495,187.2
517662,175.31
517921,98.74
518122,28.84
518193,133.68
518312,1038.72
518455,305.15
518457,375.2
518524,86.0
518688,68.54
518734,39.6
518735,166.55
518745,359.25
518785,456.0
518916,76.88
518934,60.14
519079,374.54
519086,157.76
519257,129.1
519277,351.0
519282,120.73
519314,604.33
519410,553.83
519412,218.34
519425,650.46
519441,113.0
519459,517.9
519473,83.3
519528,60.35
519558,19.0
519572,188.06
519623,133.88
519630,37.13
519669,127.8
519705,796.5
519776,154.2
519831,274.38
519842,232.05
519843,53.17
519847,36.99
519867,44.63
519967,0.97
520070,106.25
520086,139.49
520192,180.49
520253,65.25
520258,302.54
520320,135.0
520377,731.0
520428,46.96
520429,395.57
520515,53.34
520598,272.36
520664,124.27
520712,63.28
520739,141.88
520759,179.3
520778,43.83
520799,1820.7
520826,177.19
520852,44.0
520853,45.0
520875,64.26
520958,346.5
520999,874.8
521015,134.3
521029,47.39
521073,147.0
521112,178.71
521113,418.2
521158,47.33
521194,80.43
521196,29.33
521201,55.76
521244,162.67
521286,136.14
521358,379.31
521541,281.49
521622,358.2
521677,63.14
521857,205.4
521871,2.24
521920,25.83
521931,110.5
522047,63.74
522130,589.9
522142,279.2
522263,94.94
522353,67.56
522372,260.4
522397,141.1
522486,37.81
522769,15.79
522810,53.55
522845,19.53
522846,91.95
522960,151.4
522994,48.75
523142,139.61
523269,70.31
523343,43.92
523363,15.7
523469,110.76
523658,184.45
523738,73.6
523746,56.0
523825,265.5
523936,156.32
523983,68.8
524184,142.64
524248,44.63
524284,148.14
524301,8.0
524333,103.5
524360,318.01
524435,105.09
524543,129.0
524597,347.44
525291,64.2
534886,78.89
543117,383.04
545779,165.75
549985,471.1
557014,9.92
557470,65.91
578639,288.0
580804,275.37
586075,119.54
586875,239.05
590694,102.0
594061,90.04
597970,174.65
600040,91.59
608131,63.43
608814,197.46
612443,83.0
613619,167.9
615907,32.3
617692,88.54
620312,787.5
626712,18.18
629762,601.6
631498,37.51
632574,185.09
632745,110.76
637758,172.92
639705,159.68
643537,92.04
657984,86.74
658001,167.26
658006,800.05
658017,4.18
679456,110.76
687417,62.05
714156,18.64
743415,102.85
746389,146.33
753218,36.34
753219,208.01
753224,124.02
753233,262.97
754084,575.96
754199,95.0
754200,397.64
754276,78.89
754420,119.53
754430,4.97
754452,164.8
754515,422.55
754554,164.95
754594,251.82
754597,257.02
754601,585.0
754680,510.54
754711,540.57
754714,151.27
754727,100.8
754787,30.11
754799,239.06
754802,418.91
754825,84.46
754844,1593.75
754862,539.09
754940,102.79
754942,135.69
755009,58.61
755086,63.0
755110,225.91
755141,97.88
755190,94.83
755220,102.77
755262,225.39
755303,269.07
755354,90.64
755363,125.08
755389,130.61
755463,154.45
755514,11.35
755528,147.05
755535,397.08
755541,46.81
755591,220.23
755663,88.2
755800,25.49
755839,210.92
755843,472.5
755866,27.89
755905,120.7
755931,282.09
755952,0.02
756013,332.68
756032,207.91
756039,190.45
756116,180.46
756120,129.09
756142,329.91
756145,99.0
756164,49.0
757359,312.19
757899,83.7
757904,11.39
757985,124.81
758042,10.26
758072,214.11
758122,23203.13
758205,38.4
758255,319.5
758291,17.85
758304,111.82
758305,138.99
758373,43.65
758376,98.17
758384,123.25
758389,23.0
758448,7.95
758517,99.61
758554,139.19
758662,524.0
758731,98.87
758767,54.65
758850,172.96
758880,217.75
758903,171.81
758911,102.46
758930,7436.65
758946,32.83
759023,193.84
759109,173.72
759118,143.44
759227,136.0
759329,331.5
759466,63.0
759467,63.0
759472,176.26
759750,119.39
759938,95.63
759977,1799.1
760049,529.43
299,168.14
367,215.15
389,30.06
395,173.72
1115,48.08
1129,253.56
1443,148.85
1497,162.56
3507,101.8
3971,223.13
4319,635.11
4559,622.82
4809,19.33
5507,48.56
7413,71.0
8243,84.99
8541,95.0
13535,40.78
13735,140.25
15169,223.92
15273,959.3
16041,35.27
16111,207.9
16117,306.76
16903,128.72
16957,244.24
17445,113.05
18419,348.23
19239,243.48
19399,66.0
20215,213.09
20303,330.65
24271,99.17
24709,143.47
24929,370.0
24963,426.7
25053,349.55
25071,113.76
25081,141.87
26831,14.01
27079,206.7
27365,42.0
28951,95.55
28977,94.04
29177,40.04
29225,42.5
29897,40.83
31875,137.97
31885,82.08
31967,85.54
32007,135.47
32049,147.59
32157,401.85
32403,203.2
33153,44.99
36331,126.7
36721,132.29
36915,595.0
36957,306.0
37229,81.64
37239,129.88
37335,155.4
37669,237.46
38185,137.06
38195,282.15
41419,262.97
42079,595.25
42211,238.0
42595,477.33
42933,99.09
42971,257.79
43565,46.2
44517,215.95
45143,35.55
45535,47.8
45799,358.59
46389,47.0
46873,1.96
46933,1194.51
47109,405.9
47429,13.15
49249,35.57
49963,467.5
50007,113.45
50029,71.33
50133,23.11
50147,251.94
50177,107.53
50223,46.87
50251,29.36
50473,106.79
57919,80.38
57951,228.47
58115,80.54
59193,56.93
60171,505.22
60329,488.75
60577,78.73
60615,174.71
60649,161.31
60891,59.5
61395,29.37
65077,481.1
66863,230.3
69769,105.88
71731,62.0
71945,21.99
73203,470.15
73323,178.5
73367,147.42
73471,121.96
73487,16.23
74447,87.65
74663,112.21
74759,86.86
76163,144.79
76565,178.7
78421,271.29
78629,1116.77
78669,106.5
79487,49.38
80545,144.24
81687,127.5
82525,55.22
82947,90.2
83011,52.6
83451,697.68
83775,181.69
83795,77.3
89663,506.88
90107,192.53
92225,856.8
93083,471.59
93127,152.25
93157,213.15
93223,115.51
93257,373.06
95291,48.5
95369,337.88
95769,84.47
95863,186.41
95973,22.11
96025,88.45
96103,95.2
96191,213.72
96363,68.62
96409,102.34
96881,186.3
99671,338.84
102439,168.74
102897,275.57
102943,237.18
103513,33.55
105219,141.45
107149,226.31
107567,31.88
108039,172.25
108137,52.66
108299,103.38
108405,140.43
108453,52.49
108789,123.3
110195,148.41
111175,46.75
112245,445.76
112967,51.0
113809,171.81
115623,31.94
117063,149.02
119983,55.87
120287,118.42
121905,134.84
121993,18.89
122797,904.48
122971,319.39
123123,274.86
123563,157.25
123613,153.93
124147,75.84
124967,114.27
127961,41.99
142605,37.69
143013,326.4
144587,486.41
146195,99.61
147763,113.45
147803,154.8
148029,131.99
149621,89.51
151479,258.99
152241,31.08
152637,238.42
152937,215.95
154593,147.42
155483,356.82
155867,176.78
155917,133.06
155977,117.85
156037,156.89
158207,151.2
158221,71.4
158265,174.68
158415,57.75
158459,78.85
158635,135.47
158797,192.45
160755,405.0
161137,148.05
161243,217.03
161281,123.08
161285,95.74
161397,49.95
161577,135.06
161581,163.36
162157,335.78
163905,48.49
164431,41.18
166987,517.34
168275,145.04
169307,135.46
171335,37.99
171369,503.0
171445,445.1
172345,175.41
172673,32.42
173187,147.65
173207,29.48
173343,59.02
173425,161.64
173719,131.79
173735,250.22
173875,92.44
176591,224.72
199515,36.41
199707,376.05
199913,156.19
200069,134.67
200075,66.54
200141,172.89
200513,203.2
200531,424.02
200797,117.94
200841,36.39
200939,29.66
201033,470.16
201163,22.59
201211,346.64
201263,589.69
201367,101.89
201559,102.61
201637,715.2
201669,67.66
201917,521.95
201925,52.62
202041,113.95
202181,54.07
202729,16.01
202801,76.82
203109,192.84
203115,52.95
203199,51.79
203413,147.26
203561,137.97
204483,119.73
204571,220.74
204631,57.38
204663,317.18
204785,321.78
204867,81.84
205063,87.45
205525,60.15
205961,103.07
206535,21.28
206793,46.24
206819,75.73
207707,77.82
208105,102.04
208335,98.89
208373,114.11
208671,44.78
208975,98.12
209701,19.91
209915,53.39
210233,13.54
210313,71.72
210353,37.45
210771,42.84
211397,21.76
211837,32.63
211883,0.01
212533,213.86
212823,91.63
215939,394.45
216689,19.8
222043,76.7
222089,157.0
223245,5.73
230633,157.84
231171,148.45
231317,118.7
231877,107.57
234927,454.22
234975,167.35
239495,98.37
239871,322.15
242689,274.13
242847,323.45
244689,159.38
244757,118.7
247981,155.39
248003,476.73
249543,294.84
249721,127.5
249777,151.3
249937,393.79
250229,54.41
251421,825.89
252355,99.65
252359,159.09
254091,165.82
254545,185.84
255143,423.3
255173,379.12
255247,170.54
255277,252.57
257981,165.54
260905,123.36
262139,76.0
263155,275.82
264659,80.5
267345,164.05
267701,196.83
270121,171.81
273555,200.55
276891,127.5
277053,88.52
279961,76.07
280103,60.95
287949,196.66
288519,1025.53
288969,115.55
289075,418.36
291569,127.5
294541,290.66
294555,92.48
294571,65.32
297369,148.22
297517,32.67
297923,118.23
302169,989.72
303399,247.31
303517,305.2
305695,152.52
306961,27.23
311613,213.56
315609,149.81
316049,434.26
318087,647.06
318133,67.69
318301,107.24
319095,1.99
320605,50.56
323453,78.0
327051,236.7
327561,151.38
329289,113.81
340005,108.9
341387,155.79
341675,84.3
341767,185.71
343011,173.31
343325,151.4
345651,41.4
348323,278.84
351585,98.95
358249,99.93
358375,181.39
358643,107.58
360309,169.15
360321,82.66
361541,66.94
363021,145.35
363797,124.31
367137,92.0
367489,5.7
370687,53.01
373209,43.7
373767,67.29
376549,231.61
376807,301.22
385133,82.01
385239,15.0
385277,26.0
385291,14.29
385593,31.4
385643,31.33
385839,282.49
387725,254.6
388159,49.0
394133,331.7
394271,60.98
395013,203.7
395259,729.14
396173,259.25
396457,68.6
397107,10.64
397491,22.9
397705,207.2
398111,160.91
398131,235.08
398479,100.72
398483,95.42
398635,63.27
398649,103.6
398865,68.21
398871,113.56
398999,74.73
399151,95.9
399273,49.94
399287,42.0
399391,28.61
399393,61.79
399469,86.9
399487,271.01
399561,44.0
399637,165.6
399675,168.0
399701,34.01
399709,52.93
399775,57.06
399893,13.97
399995,645.0
400045,127.8
400085,258.99
400253,556.88
400563,146.0
400619,88.35
400675,194.12
400978,214.2
401011,157.72
401041,159.3
401110,155.36
401308,48.6
401362,107.58
401728,104.69
402134,50.03
402175,199.8
402460,79.57
402570,148.0
402711,215.05
403134,170.17
403338,38.48
403998,180.0
404052,149.69
404097,239.47
404601,326.72
404613,64.35
404826,108.0
404883,71.71
405324,74.11
405333,215.16
405399,310.25
405681,298.83
405810,717.78
405828,126.83
406193,700.48
406388,102.0
406634,50.25
406727,108.65
407127,101.76
407241,23.0
407390,91.8
407410,38.73
407462,179.29
407733,5.85
407982,107.98
408000,14.59
408091,29.0
408160,237.5
408265,43.0
409137,150.45
409197,122.35
409365,83.04
409774,247.78
410152,161.5
410166,362.9
410172,75.41
410451,40.08
410576,190.4
410594,212.5
410676,122.35
410752,450.8
410833,208.76
410880,297.16
411109,61.76
411127,38.0
411130,93.0
411199,796.08
411240,135.47
411390,166.15
411612,192.82
412790,272.8
413134,75.0
413293,240.44
413300,51.09
413336,32.27
413369,551.69
413984,18.68
414058,112.58
414290,424.15
414374,189.13
414485,349.35
414643,139.01
414995,135.27
415466,228.8
415987,132.56
416005,118.15
416126,96.99
416188,212.63
416222,1176.99
416347,162.0
416461,102.8
416624,168.14
416998,215.95
417399,11.84
417571,87.75
418117,116.28
418300,287.13
418374,21.33
418471,264.0
418905,158.58
419643,209.95
420136,48.19
420184,153.45
420352,255.0
420354,362.1
420478,150.0
420583,139.71
420687,123.25
420814,86.97
420816,133.59
421125,478.4
421510,36.81
421992,60.16
422379,541.45
422446,48.45
422547,95.63
422766,267.83
422848,91.57
422886,90.95
422955,327.5
423027,216.32
423087,73.95
423673,139.44
423733,99.58
423754,373.87
424301,107.53
424413,105.4
424850,170.05
425391,29.1
425547,240.97
425687,61.45
425703,113.47
425811,247.5
425946,21.0
426280,216.92
426371,76.92
426622,855.3
429051,139.5
429406,32.34
429504,108.38
429518,189.84
429764,186.15
430250,72.0
430291,188.7
430613,278.91
430735,119.0
431069,279.62
432241,141.84
432737,235.08
432876,413.7
434102,23.0
434117,142.0
434156,190.45
436016,142.92
436660,276.32
436679,71.4
436874,474.99
436905,490.0
437109,198.02
437162,45.05
437194,329.35
437272,66.0
437303,208.25
437478,87.66
437655,54.85
437759,576.3
438329,95.63
438487,67.75
439101,251.11
439253,87.26
439441,113.9
439447,31.17
439465,299.0
439474,131.01
440016,173.36
440422,232.23
441556,105.19
441792,221.09
442740,49.73
442784,50.97
442802,397.64
443175,238.26
443208,135.34
443697,23.55
444471,144.5
444864,58.32
444882,256.78
445375,238.5
445384,244.92
445450,48.86
445561,495.21
445777,95.63
445921,135.47
446227,289.26
446257,104.3
446302,388.88
446546,180.0
446789,45.15
450423,67.5
453558,122.64
455466,204.79
456231,126.69
457272,192.36
459219,99.45
459858,140.0
460779,182.01
461990,310.86
462179,310.79
463199,525.67
463619,57.09
463625,66.94
464162,55.04
465118,62.33
465205,679.15
465253,315.25
467141,38.79
470225,88.4
470974,69.0
471104,476.0
472434,8.3
473646,173.84
473826,94.83
476535,154.28
477237,150.52
478580,15.01
478599,624.81
478824,107.01
479541,89.25
482190,165.56
482364,52.19
484503,126.3
484803,228.79
485482,166.6
485725,239.73
485872,113.4
485956,201.48
486152,58.94
486551,139.21
486573,269.47
486591,189.0
486619,64.64
486889,537.2
486966,86.53
486986,233.32
486987,147.42
487083,52.5
487401,157.25
487480,630.0
487503,31.0
487510,28.0
487683,152.65
487811,419.05
487925,115.55
488158,26.0
488350,796.5
488454,84.47
488482,465.5
488526,156.77
488543,98.17
488596,580.5
488661,150.9
488662,377.42
488702,317.67
488781,44.84
488835,42.0
488878,110.5
488906,98.87
489019,4.42
489031,126.0
489054,82.72
489057,92.7
489089,143.08
489130,281.6
489205,1.87
489245,442.97
489434,26.0
489448,59.0
489552,61.75
489654,377.98
489666,124.79
489694,155.62
489726,261.7
489818,196.04
489851,54.85
490159,115.55
490240,23.0
490322,424.15
490366,183.28
490418,118.74
490458,20.0
490468,20.0
490551,197.63
490738,46.14
490894,90.76
490922,164.87
490957,69.0
491088,506.6
491153,638.3
491156,226.39
491241,426.04
491328,19.0
491526,33.0
491682,66.5
491822,75.0
492169,225.32
492437,158.58
492713,42.89
492858,477.33
492927,135.79
492966,196.83
492969,629.1
493192,142.5
493386,1054.8
493497,1121.25
493507,249.78
493568,148.0
493905,230.21
494011,480.42
494076,20.03
494297,76.12
494465,170.94
494523,193.27
494609,433.62
494713,398.44
494735,0.02
495186,279.65
495258,206.55
495342,568.17
495371,230.3
495380,50.74
495428,148.13
495621,132.0
495773,204.0
495786,153.17
495825,334.69
496115,200.39
496215,158.07
496257,81.88
496279,327.39
496282,245.65
496449,170.0
496791,22.0
496804,96.42
496863,193.64
497083,260.95
497337,180.01
497363,656.02
497495,76.0
497641,43.41
497712,142.64
497845,1518.02
497904,90.0
497906,451.54
498053,286.87
498085,414.49
498093,524.35
498258,170.18
498324,52.28
498432,146.63
498527,736.31
498660,96.0
498673,269.5
498755,117.94
498774,1125.0
498776,329.95
498941,336.05
498969,134.11
499055,481.1
499063,257.18
499121,45.9
499234,661.4
499300,215.95
499302,35.0
499311,159.8
499339,82.16
499376,45.0
499377,348.5
499497,46.4
499677,69.0
499678,74.0
499915,139.98
499931,323.43
499940,194.42
499969,233.49
500109,6873.02
500110,332.04
500329,47.4
500568,96.39
500630,258.42
500707,141.05
500853,21.91
500957,64.99
501013,101.6
501136,139.45
501225,162.14
501286,204.0
501341,190.05
501399,1096.92
501463,104.22
501512,140.12
501573,416.7
501582,250.22
501594,663.85
501674,46.8
501795,65.0
501804,151.4
502063,215.16
502074,48.0
502089,47.87
502169,162.52
502198,166.5
502223,92.19
502305,1155.4
502338,223.13
502480,86.88
502488,679.15
502518,127.08
502547,77.01
502593,82.08
502636,26.1
502639,130.0
502711,192.89
502731,124.12
502739,338.3
502863,83.11
502892,255.0
502933,169.61
503082,216.74
503148,226.27
503203,323.54
503311,219.81
503331,39.9
503565,49.92
503692,127.5
503709,130.05
503716,197.58
503754,63.37
503829,249.65
503835,38.25
503856,385.48
503942,147.25
504023,122.0
504101,388.98
504514,63.0
504601,148.48
504605,53.0
504721,113.4
504726,126.54
504854,107.58
504871,555.0
504941,123.51
505014,31.08
505095,401.62
505364,133.5
506025,775.65
506033,288.6
506113,383.63
506239,300.86
506418,200.81
506429,14.81
506432,111.76
506460,94.82
506505,165.75
506513,660.41
506516,301.35
506576,2807.22
506606,113.87
506623,337.04
506626,144.6
506885,19.14
507319,242.25
508245,171.47
508290,171.16
508295,154.96
508309,90.69
508432,99.0
508443,106.06
508499,2402.1
508511,620.0
508524,664.75
508689,67.93
508955,286.32
508968,30.03
508988,121.92
509021,192.44
509130,318.19
509132,105.18
509168,207.19
509180,657.27
509277,117.76
509409,98.01
509496,809.63
509683,113.05
509765,320.34
509854,427.13
509862,107.58
509870,179.29
509878,126.3
509950,293.89
509968,534.0
509971,144.15
510101,26.52
510127,100.8
510136,210.38
510257,104.97
510367,133.2
510402,256.03
510434,211.65
510490,657.72
510801,62.7
510892,176.91
510935,162.02
511022,143.16
511041,148.02
511052,164.05
511086,151.41
511116,60.98
511131,191.84
511374,35.67
511388,434.27
511396,149.22
511499,253.38
511541,94.77
511608,176.88
511690,205.99
511702,211.78
511765,44.54
511767,80.78
511803,127.61
511810,242.41
512106,197.04
512475,297.56
512501,162.0
512596,308.81
512834,70.92
512918,92.91
513117,115.69
513200,584.37
513244,239.23
513610,69.1
513824,49.33
513846,105.4
514010,805.0
514056,1026.0
514985,173.4
515410,28.56
515479,117.81
515674,339.15
515683,86.78
517047,56.98
517245,113.86
517409,153.9
517454,390.06
517469,523.6
517545,217.55
517558,277.1
517566,70.55
518051,196.35
518070,35.83
518136,135.47
518138,58.34
518159,357.06
518235,41.0
518296,593.75
518327,154.0
518373,180.2
518394,74.8
518420,75.7
518437,422.1
518504,108.94
518523,32.09
518544,85.0
518693,139.02
518696,103.7
518784,95.63
518788,241.4
518825,45.58
518880,103.95
518890,150.93
519005,200.43
519095,120.73
519171,356.42
519195,149.6
519250,924.38
519279,369.07
519321,238.94
519612,46.72
519652,451.52
519687,251.81
519694,37.03
519802,65.35
519815,807.5
519819,870.98
519889,67.15
520029,77.35
520157,166.51
520335,67.2
520394,175.26
520527,95.45
520618,215.05
520769,214.79
520818,66.07
520831,82.75
521071,349.0
